product_id,product_name,category,price,reorder_level
1268,Wardrobe,Furniture,173.06,48
1269,Notebook,Office Supplies,262.8,12
1270,Belt,Clothing,466.56,26
1271,Television,Electronics,138.08,28
1272,Stapler,Office Supplies,237.54,15
1273,Jacket,Clothing,433.66,16
1274,Power Bank,Electronics,295.12,10
1275,TV Stand,Furniture,363.16,27
1276,Desk Organizer,Office Supplies,410.83,24
1277,Ink Cartridge,Office Supplies,464.62,36
1278,Printer Paper,Office Supplies,124.01,14
1279,Television,Electronics,368.25,17
1280,Smartphone,Electronics,435.21,21
1281,Sneakers,Clothing,356.26,24
1282,Belt,Clothing,382.97,28
1283,Ink Cartridge,Office Supplies,305.92,16
1284,Hat,Clothing,354.34,40
1285,Hat,Clothing,102.07,19
1286,Hat,Clothing,432.76,21
1287,Bluetooth Headphones,Electronics,154.5,49
1288,Office Chair,Furniture,31.82,46
1289,Notebook,Office Supplies,191.17,37
1290,Bluetooth Headphones,Electronics,70.45,11
1291,Ink Cartridge,Office Supplies,283.53,50
1292,Whiteboard,Office Supplies,198.14,44
1293,Sofa,Furniture,449.58,33
1294,Running Shoes,Sports,204.53,37
1295,Digital Camera,Electronics,294.46,40
1296,Power Bank,Electronics,195.61,26
1297,Stapler,Office Supplies,297.7,30
1298,Bicycle,Sports,489.88,14
1299,File Folder,Office Supplies,18.17,12
1300,Smartwatch,Electronics,101.8,17
1301,Pen,Office Supplies,19.32,48
1302,Dumbbell,Sports,487.12,46
1303,Ink Cartridge,Office Supplies,133.26,31
1304,Bicycle,Sports,14.81,11
1305,Notebook,Office Supplies,301.48,44
1306,Whiteboard,Office Supplies,130.16,21
1307,Smartphone,Electronics,151.98,50
1308,Printer Paper,Office Supplies,323.81,20
1309,Smartwatch,Electronics,266.94,12
1310,Basketball Hoop,Sports,346.78,34
1311,Gym Bag,Sports,204.73,19
1312,T-Shirt,Clothing,238.6,43
1313,Wardrobe,Furniture,489.99,43
1314,Notebook,Office Supplies,273.38,26
1315,Yoga Mat,Sports,122.24,26
1316,Yoga Mat,Sports,320.55,21
1317,File Folder,Office Supplies,469.85,36
1318,Basketball Hoop,Sports,362.85,27
1319,Bookshelf,Furniture,16.77,31
1320,Dumbbell,Sports,410.42,12
1321,Sofa,Furniture,498.99,31
1322,Power Bank,Electronics,344.23,25
1323,Dress,Clothing,150.55,42
1324,File Folder,Office Supplies,186.39,36
1325,Dumbbell,Sports,467.32,34
1326,Bicycle,Sports,21.76,24
1327,Power Bank,Electronics,69.77,24
1328,T-Shirt,Clothing,227.06,42
1329,Desk Organizer,Office Supplies,12.03,22
1330,Football,Sports,239.3,19
1331,Laptop,Electronics,17.96,29
1332,Laptop,Electronics,172.39,31
1333,T-Shirt,Clothing,357.52,33
1334,Dining Table,Furniture,168.98,38
1335,Coffee Table,Furniture,314.49,14
1336,Football,Sports,162.94,15
1337,Football,Sports,19.62,23
1338,Digital Camera,Electronics,244.57,47
1339,Whiteboard,Office Supplies,431.81,40
1340,Wardrobe,Furniture,330.83,31
1341,File Folder,Office Supplies,143.73,16
1342,Sneakers,Clothing,312.7,12
1343,T-Shirt,Clothing,198.78,26
1344,Bed,Furniture,160.9,44
1345,Dining Table,Furniture,56.26,46
1346,Hat,Clothing,151.44,49
1347,Smartwatch,Electronics,90.79,41
1348,Jeans,Clothing,479.84,22
1349,Dining Table,Furniture,427.91,15
1350,Hoodie,Clothing,407.06,45
1351,Stapler,Office Supplies,39.05,29
1352,Bookshelf,Furniture,69.04,35
1353,Wardrobe,Furniture,461.43,34
1354,Dumbbell,Sports,197.29,13
1355,Bookshelf,Furniture,61.45,50
1356,T-Shirt,Clothing,246.23,15
1357,Pen,Office Supplies,296.82,24
1358,Bluetooth Headphones,Electronics,221.3,11
1359,Notebook,Office Supplies,494.5,38
1360,Whiteboard,Office Supplies,192.44,30
1361,Coffee Table,Furniture,279.91,23
1362,Coffee Table,Furniture,97.56,49
1363,Hoodie,Clothing,385.83,17
1364,Bluetooth Headphones,Electronics,84.17,46
1365,Television,Electronics,105.88,50
1366,Pen,Office Supplies,122.74,17
1367,Basketball Hoop,Sports,374.86,12
1368,Football,Sports,150.61,37
1369,Sneakers,Clothing,62.84,38
1370,Bluetooth Headphones,Electronics,298.6,28
1371,Smartwatch,Electronics,124.15,46
1372,Whiteboard,Office Supplies,114.04,40
1373,Smartwatch,Electronics,156.1,49
1374,Smartphone,Electronics,311.37,38
1375,Football,Sports,195.93,15
1376,Dining Table,Furniture,131.25,31
1377,TV Stand,Furniture,490.34,22
1378,Coffee Table,Furniture,403.46,49
1379,Belt,Clothing,130.98,41
1380,Notebook,Office Supplies,453.53,40
1381,Hat,Clothing,361.95,36
1382,File Folder,Office Supplies,219.31,10
1383,Dress,Clothing,350.36,36
1384,Jeans,Clothing,178.89,44
1385,Dining Table,Furniture,437.64,37
1386,Desk Organizer,Office Supplies,173.26,46
1387,Running Shoes,Sports,470.28,27
1388,Digital Camera,Electronics,339.85,44
1389,Printer Paper,Office Supplies,491.1,11
1390,T-Shirt,Clothing,140.23,32
1391,Hat,Clothing,450.62,21
1392,Smartwatch,Electronics,163.74,50
1393,Jacket,Clothing,380.2,31
1394,Tennis Racket,Sports,255.83,30
1395,Digital Camera,Electronics,214.33,46
1396,Bicycle,Sports,473.3,19
1397,Television,Electronics,183.28,33
1398,Power Bank,Electronics,453.65,24
1399,Laptop,Electronics,345.9,37
1400,Gym Bag,Sports,125.03,40
1401,Printer Paper,Office Supplies,450.63,35
1402,Digital Camera,Electronics,158.24,29
1403,Stapler,Office Supplies,414.09,34
1404,File Folder,Office Supplies,172.26,44
1405,Printer Paper,Office Supplies,233.22,46
1406,Dining Table,Furniture,309,12
1407,Yoga Mat,Sports,490.79,30
1408,Television,Electronics,414.72,40
1409,Bookshelf,Furniture,351.62,10
1410,Football,Sports,453.74,23
1411,Dumbbell,Sports,157.57,26
1412,Pen,Office Supplies,306.14,49
1413,Gaming Console,Electronics,359.18,37
1414,Football,Sports,430.18,19
1415,Bed,Furniture,325.56,45
1416,Ink Cartridge,Office Supplies,441.9,48
1417,Smartwatch,Electronics,468.02,42
1418,Bed,Furniture,389.01,14
1419,Football,Sports,263.39,48
1420,Printer Paper,Office Supplies,301.29,34
1421,T-Shirt,Clothing,79.6,40
1422,Basketball Hoop,Sports,416.18,31
1423,Digital Camera,Electronics,155.16,42
1424,Laptop,Electronics,474.12,42
1425,Wardrobe,Furniture,263.86,50
1426,Dress,Clothing,330.69,16
1427,Wardrobe,Furniture,175.63,34
1428,Basketball Hoop,Sports,30.22,18
1429,Desk Organizer,Office Supplies,85.59,22
1430,Belt,Clothing,438.83,40
1431,Ink Cartridge,Office Supplies,375.56,27
1432,Hat,Clothing,389.86,23
1433,Jacket,Clothing,461.21,14
1434,Basketball Hoop,Sports,483.7,50
1435,Smartphone,Electronics,418.84,35
1436,Ink Cartridge,Office Supplies,437.01,49
1437,Coffee Table,Furniture,461.78,25
1438,Football,Sports,313.23,15
1439,Jeans,Clothing,348.97,36
1440,Belt,Clothing,458.24,37
1441,Smartwatch,Electronics,369.82,48
1442,Notebook,Office Supplies,349.57,47
1443,Jeans,Clothing,86.32,35
1444,File Folder,Office Supplies,496.68,14
1445,Digital Camera,Electronics,314.82,27
1446,Dress,Clothing,16.93,44
1447,Dress,Clothing,195.25,10
1448,Wardrobe,Furniture,400.84,32
1449,Belt,Clothing,195.13,20
1450,Bluetooth Headphones,Electronics,331.66,48
1451,Dress,Clothing,447.98,21
1452,Jeans,Clothing,446.52,50
1453,Television,Electronics,238.72,23
1454,Hat,Clothing,53.65,34
1455,Dumbbell,Sports,82.74,12
1456,Bed,Furniture,85.66,36
1457,Dumbbell,Sports,381.45,29
1458,Sofa,Furniture,305.42,19
1459,Gym Bag,Sports,289.33,31
1460,Sneakers,Clothing,201.79,48
1461,Digital Camera,Electronics,493.98,10
1462,Football,Sports,213.78,10
1463,Dress,Clothing,408.23,45
1464,Smartwatch,Electronics,443.54,31
1465,Notebook,Office Supplies,437.57,19
1466,Running Shoes,Sports,126.2,46
1467,T-Shirt,Clothing,483.14,22
1468,Desk Organizer,Office Supplies,242.79,33
1469,Smartphone,Electronics,370.74,13
1470,Gym Bag,Sports,62.09,10
1471,Ink Cartridge,Office Supplies,260.27,43
1472,Hoodie,Clothing,342.74,31
1473,Hat,Clothing,141.68,14
1474,Digital Camera,Electronics,452.98,31
1475,Belt,Clothing,88.46,33
1476,Coffee Table,Furniture,268.68,25
1477,Basketball Hoop,Sports,318.61,38
1478,Dress,Clothing,132.51,11
1479,Jacket,Clothing,149.55,45
1480,Tennis Racket,Sports,213.18,31
1481,Smartwatch,Electronics,268.78,14
1482,Power Bank,Electronics,164.93,34
1483,File Folder,Office Supplies,490.26,36
1484,Running Shoes,Sports,303.59,22
1485,Coffee Table,Furniture,309.1,42
1486,Office Chair,Furniture,275.7,43
1487,Television,Electronics,136.77,22
1488,Dress,Clothing,385.46,21
1489,Smartwatch,Electronics,177.31,20
1490,Belt,Clothing,192.66,22
1491,TV Stand,Furniture,283.77,31
1492,Belt,Clothing,18.82,20
1493,Coffee Table,Furniture,404.83,21
1494,Bluetooth Headphones,Electronics,489.88,15
1495,Sofa,Furniture,455.13,36
1496,Hoodie,Clothing,271.65,31
1497,Sofa,Furniture,55.8,24
1498,Office Chair,Furniture,345.7,29
1499,Bed,Furniture,376.88,24
1500,File Folder,Office Supplies,208.66,31
1501,Hoodie,Clothing,158.11,34
1502,Notebook,Office Supplies,84.01,41
1503,Sneakers,Clothing,342.88,10
1504,Basketball Hoop,Sports,314.91,45
1505,Bluetooth Headphones,Electronics,151.35,47
1506,Notebook,Office Supplies,351.62,13
1507,Digital Camera,Electronics,51.59,34
1508,Gym Bag,Sports,29.62,36
1509,Stapler,Office Supplies,368.22,11
1510,Television,Electronics,317.03,11
1511,Bookshelf,Furniture,67.8,13
1512,Jacket,Clothing,7.59,10
1513,Sofa,Furniture,355.58,36
1514,Tennis Racket,Sports,162.78,49
1515,File Folder,Office Supplies,265.45,41
1516,Pen,Office Supplies,44.89,26
1517,Jeans,Clothing,126.98,47
1518,Wardrobe,Furniture,485.19,16
1519,Football,Sports,116.44,20
1520,Sneakers,Clothing,172.99,48
1521,Jacket,Clothing,438.32,17
1522,Bluetooth Headphones,Electronics,421.6,45
1523,Basketball Hoop,Sports,24.26,15
1524,Sneakers,Clothing,23,11
1525,Office Chair,Furniture,429.27,28
1526,Hat,Clothing,432.85,19
1527,T-Shirt,Clothing,458.56,12
1528,Running Shoes,Sports,436.11,22
1529,Smartphone,Electronics,332.26,30
1530,Jacket,Clothing,143.56,10
1531,Digital Camera,Electronics,317.04,47
1532,Dining Table,Furniture,416.57,39
1533,Television,Electronics,316,20
1534,Smartwatch,Electronics,400.07,14
1535,Football,Sports,413.46,17
1536,Digital Camera,Electronics,294.29,42
1537,T-Shirt,Clothing,297.78,50
1538,Bed,Furniture,256.75,12
1539,Dining Table,Furniture,385.56,42
1540,Bicycle,Sports,172.13,27
1541,Bluetooth Headphones,Electronics,385.86,25
1542,T-Shirt,Clothing,302.26,27
1543,Stapler,Office Supplies,295.66,17
1544,Hat,Clothing,136.64,42
1545,Bicycle,Sports,145.18,33
1546,Dress,Clothing,355.9,20
1547,Sneakers,Clothing,19.91,14
1548,Hat,Clothing,493.29,15
1549,Bluetooth Headphones,Electronics,411.93,49
1550,Football,Sports,178.44,42
1551,Dumbbell,Sports,207.37,17
1552,Tennis Racket,Sports,483.46,33
1553,Ink Cartridge,Office Supplies,417.99,23
1554,Bookshelf,Furniture,156.53,10
1555,Running Shoes,Sports,114.83,14
1556,Bed,Furniture,312.5,39
1557,Football,Sports,302.02,29
1558,Dining Table,Furniture,456.86,40
1559,Bed,Furniture,258.63,35
1560,Football,Sports,90.98,15
1561,Laptop,Electronics,26.08,23
1562,Sofa,Furniture,97.98,48
1563,Television,Electronics,119.79,21
1564,Stapler,Office Supplies,188.89,38
1565,Dumbbell,Sports,254.54,13
1566,Printer Paper,Office Supplies,249.24,36
1567,Dress,Clothing,424.28,26
1568,Football,Sports,259.2,30
1569,Gym Bag,Sports,78.49,32
1570,Belt,Clothing,223.16,34
1571,Whiteboard,Office Supplies,22.27,17
1572,Pen,Office Supplies,64.21,45
1573,Dumbbell,Sports,150,12
1574,Wardrobe,Furniture,292.58,12
1575,Desk Organizer,Office Supplies,298.75,33
1576,Notebook,Office Supplies,112.31,49
1577,Dumbbell,Sports,330.87,25
1578,Power Bank,Electronics,407.2,40
1579,Pen,Office Supplies,71.2,50
1580,TV Stand,Furniture,487.44,25
1581,Office Chair,Furniture,75.37,12
1582,Bluetooth Headphones,Electronics,69.1,22
1583,File Folder,Office Supplies,430.24,14
1584,Dumbbell,Sports,121.62,47
1585,Wardrobe,Furniture,304.66,48
1586,Notebook,Office Supplies,493.1,23
1587,Jeans,Clothing,96.43,11
1588,Printer Paper,Office Supplies,474.32,17
1589,Coffee Table,Furniture,307.68,33
1590,Basketball Hoop,Sports,233.13,22
1591,Sofa,Furniture,58.7,28
1592,Bed,Furniture,482.69,50
1593,Bookshelf,Furniture,133.71,17
1594,Jacket,Clothing,186.92,10
1595,Television,Electronics,479.88,23
1596,Pen,Office Supplies,69.49,42
1597,Jacket,Clothing,153.46,36
1598,Dress,Clothing,119.83,41
1599,Sneakers,Clothing,251.26,45
1600,Smartphone,Electronics,320.02,26
1601,Notebook,Office Supplies,38.68,49
1602,Pen,Office Supplies,454.69,47
1603,Running Shoes,Sports,64.34,23
1604,Dumbbell,Sports,383.91,27
1605,Stapler,Office Supplies,40.62,25
1606,Football,Sports,299.15,32
1607,File Folder,Office Supplies,17.73,31
1608,Running Shoes,Sports,446.67,38
1609,Gaming Console,Electronics,497.96,21
1610,Gaming Console,Electronics,183.23,39
1611,Yoga Mat,Sports,353.05,22
1612,Notebook,Office Supplies,313.22,27
1613,Bicycle,Sports,107.95,18
1614,Notebook,Office Supplies,433.08,16
1615,Pen,Office Supplies,118.38,37
1616,Dress,Clothing,446.71,50
1617,Wardrobe,Furniture,281.19,44
1618,File Folder,Office Supplies,372.23,26
1619,Sneakers,Clothing,335.8,39
1620,Whiteboard,Office Supplies,336.47,19
1621,Jeans,Clothing,55.86,49
1622,Sofa,Furniture,109.98,38
1623,Pen,Office Supplies,289.1,17
1624,Gym Bag,Sports,272.17,15
1625,Jacket,Clothing,43.17,30
1626,Printer Paper,Office Supplies,99.35,20
1627,Hoodie,Clothing,287.78,27
1628,Power Bank,Electronics,336.94,25
1629,Sneakers,Clothing,24.34,14
1630,Dumbbell,Sports,420.15,47
1631,Running Shoes,Sports,323.88,44
1632,File Folder,Office Supplies,355.74,19
1633,Desk Organizer,Office Supplies,193.5,42
1634,Running Shoes,Sports,405.82,31
1635,Jeans,Clothing,54.14,24
1636,Football,Sports,139.54,21
1637,Bookshelf,Furniture,352.36,37
1638,Running Shoes,Sports,115.7,45
1639,Smartphone,Electronics,69.82,16
1640,Dining Table,Furniture,34.15,20
1641,Coffee Table,Furniture,371.21,20
1642,Yoga Mat,Sports,305.7,19
1643,File Folder,Office Supplies,360.36,41
1644,Hat,Clothing,233.9,10
1645,Belt,Clothing,327.69,26
1646,Office Chair,Furniture,136.53,40
1647,Sofa,Furniture,70.32,37
1648,Gaming Console,Electronics,179.77,23
1649,Sofa,Furniture,236.88,39
1650,Stapler,Office Supplies,44.88,20
1651,Dining Table,Furniture,100.37,20
1652,Coffee Table,Furniture,10.3,28
1653,Sofa,Furniture,106.93,26
1654,Gaming Console,Electronics,356.37,27
1655,Sneakers,Clothing,166.98,44
1656,Dress,Clothing,12.22,10
1657,Running Shoes,Sports,403.76,44
1658,TV Stand,Furniture,232.54,47
1659,Bluetooth Headphones,Electronics,32.39,11
1660,Wardrobe,Furniture,175.35,37
1661,Running Shoes,Sports,142.95,32
1662,Yoga Mat,Sports,98.71,49
1663,T-Shirt,Clothing,11.2,16
1664,Wardrobe,Furniture,353.24,16
1665,Hat,Clothing,210.53,27
1666,T-Shirt,Clothing,316.98,32
1667,Gaming Console,Electronics,194.87,33
1668,Dress,Clothing,205.61,11
1669,Notebook,Office Supplies,246.41,28
1670,Smartwatch,Electronics,277.86,41
1671,Notebook,Office Supplies,300.43,13
1672,Jeans,Clothing,66.18,21
1673,Yoga Mat,Sports,194.18,11
1674,TV Stand,Furniture,328.6,12
1675,Laptop,Electronics,493.89,41
1676,Jeans,Clothing,149.78,16
1677,Running Shoes,Sports,213.7,41
1678,Yoga Mat,Sports,151.31,19
1679,Bed,Furniture,337.69,32
1680,Office Chair,Furniture,61.88,15
1681,Gym Bag,Sports,150.02,25
1682,T-Shirt,Clothing,233.63,15
1683,Coffee Table,Furniture,311.12,32
1684,Pen,Office Supplies,11.41,33
1685,Jacket,Clothing,219.86,29
1686,Desk Organizer,Office Supplies,346.82,36
1687,Pen,Office Supplies,142.47,26
1688,Dumbbell,Sports,231.02,20
1689,Hoodie,Clothing,459.92,39
1690,Running Shoes,Sports,209.18,40
1691,Printer Paper,Office Supplies,24.43,21
1692,Notebook,Office Supplies,481.18,50
1693,Running Shoes,Sports,400.8,28
1694,Bookshelf,Furniture,54.92,12
1695,Running Shoes,Sports,34.91,36
1696,Jeans,Clothing,476.42,35
1697,Whiteboard,Office Supplies,53.89,28
1698,Gaming Console,Electronics,140.22,43
1699,File Folder,Office Supplies,176.2,19
1700,Notebook,Office Supplies,65.82,34
1701,Dining Table,Furniture,109.68,42
1702,Notebook,Office Supplies,410.03,38
1703,Yoga Mat,Sports,280.34,12
1704,Bed,Furniture,468.48,24
1705,Ink Cartridge,Office Supplies,239.09,13
1706,Television,Electronics,350.61,46
1707,Notebook,Office Supplies,52.03,25
1708,Wardrobe,Furniture,110.79,29
1709,Power Bank,Electronics,379.34,15
1710,Dumbbell,Sports,396.54,23
1711,TV Stand,Furniture,90.68,40
1712,Office Chair,Furniture,50.83,40
1713,Pen,Office Supplies,228.78,17
1714,Bluetooth Headphones,Electronics,279.66,34
1715,Dumbbell,Sports,75.31,29
1716,Television,Electronics,391.98,24
1717,File Folder,Office Supplies,425.94,40
1718,Bed,Furniture,183.11,34
1719,File Folder,Office Supplies,24.24,46
1720,Hat,Clothing,183.1,47
1721,Bluetooth Headphones,Electronics,403.56,13
1722,Bluetooth Headphones,Electronics,452.56,26
1723,Dumbbell,Sports,407.55,25
1724,Dining Table,Furniture,290.08,23
1725,Hat,Clothing,248.26,35
1726,Desk Organizer,Office Supplies,120.96,21
1727,Smartphone,Electronics,398.06,31
1728,Hat,Clothing,266.21,40
1729,Bed,Furniture,451.04,42
1730,Basketball Hoop,Sports,462.61,37
1731,Sneakers,Clothing,58.53,19
1732,Bluetooth Headphones,Electronics,59.55,47
1733,Office Chair,Furniture,270.64,47
1734,Jeans,Clothing,114.16,45
1735,Running Shoes,Sports,345.47,20
1736,Hoodie,Clothing,163.4,17
1737,Basketball Hoop,Sports,387.36,10
1738,Hat,Clothing,184.99,33
1739,Gaming Console,Electronics,443.88,39
1740,Tennis Racket,Sports,465.23,30
1741,File Folder,Office Supplies,227.95,28
1742,Hoodie,Clothing,383.94,37
1743,Smartphone,Electronics,313.7,47
1744,Desk Organizer,Office Supplies,484.89,41
1745,Dress,Clothing,380.58,30
1746,Stapler,Office Supplies,148.1,19
1747,Ink Cartridge,Office Supplies,108.96,15
1748,Hoodie,Clothing,435.82,41
1749,Stapler,Office Supplies,363.83,15
1750,Sofa,Furniture,470.65,46
1751,Pen,Office Supplies,314.91,48
1752,Bed,Furniture,15.25,37
1753,Television,Electronics,20.09,16
1754,Bookshelf,Furniture,10,33
1755,Digital Camera,Electronics,414.11,49
1756,Smartwatch,Electronics,436.78,21
1757,Power Bank,Electronics,388,35
1758,Jeans,Clothing,341.81,44
1759,Coffee Table,Furniture,49.54,16
1760,Hoodie,Clothing,411.61,44
1761,Wardrobe,Furniture,361.29,49
1762,Gaming Console,Electronics,367.05,17
1763,Basketball Hoop,Sports,362.07,12
1764,Basketball Hoop,Sports,497.82,33
1765,Hoodie,Clothing,163.92,49
1766,Laptop,Electronics,171.71,42
1767,Sneakers,Clothing,356.76,48
1768,Bluetooth Headphones,Electronics,48.32,42
1769,Running Shoes,Sports,5.6,10
1770,Printer Paper,Office Supplies,123.06,24
1771,Hat,Clothing,105.28,15
1772,Smartphone,Electronics,286.5,26
1773,Television,Electronics,282.38,16
1774,Jacket,Clothing,492.86,44
1775,Bluetooth Headphones,Electronics,200.08,26
1776,Desk Organizer,Office Supplies,245.33,47
1777,Yoga Mat,Sports,194.01,50
1778,Dining Table,Furniture,282.17,11
1779,Wardrobe,Furniture,253.77,42
1780,Smartphone,Electronics,128.39,18
1781,Coffee Table,Furniture,294.48,41
1782,Sneakers,Clothing,272.59,40
1783,Television,Electronics,312.2,44
1784,Belt,Clothing,425.43,23
1785,Dumbbell,Sports,206.8,23
1786,Jacket,Clothing,239.58,18
1787,Stapler,Office Supplies,148.45,21
1788,Stapler,Office Supplies,46.18,39
1789,File Folder,Office Supplies,254.88,35
1790,Hat,Clothing,50.79,47
1791,Smartphone,Electronics,221.39,45
1792,TV Stand,Furniture,470.8,37
1793,Notebook,Office Supplies,141.16,18
1794,Printer Paper,Office Supplies,31.99,43
1795,Printer Paper,Office Supplies,437.93,10
1796,Bicycle,Sports,244.65,12
1797,Smartwatch,Electronics,325.62,49
1798,Smartphone,Electronics,203.89,49
1799,Stapler,Office Supplies,391.43,36
1800,Digital Camera,Electronics,143.95,34
1801,Football,Sports,493.54,50
1802,Dumbbell,Sports,58.38,45
1803,Hat,Clothing,59.14,11
1804,Desk Organizer,Office Supplies,155.13,28
1805,Dress,Clothing,379.96,38
1806,Football,Sports,190.38,17
1807,Jeans,Clothing,10.06,33
1808,Jeans,Clothing,28.33,11
1809,TV Stand,Furniture,259.45,20
1810,Bicycle,Sports,214.23,48
1811,File Folder,Office Supplies,465.53,15
1812,Wardrobe,Furniture,28.58,10
1813,Notebook,Office Supplies,31.03,33
1814,Smartwatch,Electronics,374.54,44
1815,Dumbbell,Sports,414.88,14
1816,Sneakers,Clothing,12.54,26
1817,Dumbbell,Sports,254.06,43
1818,Smartphone,Electronics,209.02,33
1819,Hoodie,Clothing,262.06,15
1820,Notebook,Office Supplies,221.74,45
1821,Bookshelf,Furniture,399.71,23
1822,Belt,Clothing,363.19,48
1823,Belt,Clothing,402.36,22
1824,Bluetooth Headphones,Electronics,426.88,46
1825,Tennis Racket,Sports,115.55,30
1826,Hat,Clothing,44.44,14
1827,File Folder,Office Supplies,296.3,14
1828,Gaming Console,Electronics,422.02,30
1829,Football,Sports,95.33,45
1830,Whiteboard,Office Supplies,32.55,25
1831,Gaming Console,Electronics,162.75,30
1832,Belt,Clothing,268.72,42
1833,Bookshelf,Furniture,148.19,36
1834,Digital Camera,Electronics,474.74,12
1835,Stapler,Office Supplies,194.13,14
1836,Coffee Table,Furniture,218.1,37
1837,Bicycle,Sports,50.15,42
1838,Tennis Racket,Sports,364.14,47
1839,Belt,Clothing,296.33,25
1840,Hoodie,Clothing,356.73,45
1841,Tennis Racket,Sports,60.3,48
1842,Desk Organizer,Office Supplies,335.35,14
1843,File Folder,Office Supplies,228.48,23
1844,Desk Organizer,Office Supplies,253.3,11
1845,Desk Organizer,Office Supplies,427.46,30
1846,Smartphone,Electronics,271.91,47
1847,Ink Cartridge,Office Supplies,55.76,41
1848,Belt,Clothing,37.53,15
1849,Dumbbell,Sports,23.43,37
1850,File Folder,Office Supplies,300.61,13
1851,Smartphone,Electronics,53.93,48
1852,Hoodie,Clothing,332.98,30
1853,Gym Bag,Sports,464.26,17
1854,Laptop,Electronics,56.38,16
1855,Football,Sports,35.95,36
1856,Dining Table,Furniture,443.96,26
1857,Television,Electronics,214.14,28
1858,Sofa,Furniture,451.33,18
1859,Tennis Racket,Sports,197.21,24
1860,Gym Bag,Sports,445.08,11
1861,Notebook,Office Supplies,267.65,34
1862,File Folder,Office Supplies,209.68,40
1863,Jeans,Clothing,320.39,17
1864,Basketball Hoop,Sports,15.16,15
1865,Office Chair,Furniture,31.87,43
1866,Dining Table,Furniture,366.84,19
1867,Jacket,Clothing,115.16,24
1868,Sneakers,Clothing,320.3,35
1869,Notebook,Office Supplies,255.88,32
1870,Gym Bag,Sports,167.21,42
1871,Wardrobe,Furniture,88.17,15
1872,Jeans,Clothing,272.66,29
1873,Digital Camera,Electronics,147.99,36
1874,Ink Cartridge,Office Supplies,307.1,10
1875,Bluetooth Headphones,Electronics,214.01,10
1876,Basketball Hoop,Sports,44.34,21
1877,Office Chair,Furniture,453.99,23
1878,Gym Bag,Sports,12.57,43
1879,Digital Camera,Electronics,175.81,35
1880,Basketball Hoop,Sports,343.89,42
1881,T-Shirt,Clothing,113.42,41
1882,Tennis Racket,Sports,444.9,48
1883,Sofa,Furniture,47.77,31
1884,Sneakers,Clothing,414.94,21
1885,Hoodie,Clothing,460.9,41
1886,Printer Paper,Office Supplies,31.78,41
1887,Bluetooth Headphones,Electronics,332.42,29
1888,Football,Sports,145.98,42
1889,Gym Bag,Sports,426.52,29
1890,Printer Paper,Office Supplies,104.08,10
1891,Pen,Office Supplies,97.35,27
1892,Jeans,Clothing,111.07,38
1893,Hat,Clothing,381.46,13
1894,Printer Paper,Office Supplies,269.18,15
1895,Office Chair,Furniture,209.52,30
1896,Stapler,Office Supplies,11.29,39
1897,Printer Paper,Office Supplies,451.56,35
1898,T-Shirt,Clothing,148.77,15
1899,Stapler,Office Supplies,389.03,21
1900,Stapler,Office Supplies,486.44,47
1901,Smartwatch,Electronics,294,28
1902,Dumbbell,Sports,313.5,41
1903,Digital Camera,Electronics,140.04,22
1904,Dining Table,Furniture,339.47,38
1905,Television,Electronics,16.65,17
1906,T-Shirt,Clothing,316.27,24
1907,Bookshelf,Furniture,137.32,11
1908,Gaming Console,Electronics,115.19,36
1909,Wardrobe,Furniture,452.54,40
1910,Smartphone,Electronics,379.45,12
1911,Television,Electronics,142.58,12
1912,Office Chair,Furniture,13.04,25
1913,Football,Sports,148.76,34
1914,Hat,Clothing,71.16,16
1915,Desk Organizer,Office Supplies,56.58,38
1916,Bookshelf,Furniture,61.69,38
1917,Dress,Clothing,351.69,39
1918,Bluetooth Headphones,Electronics,160.8,44
1919,Whiteboard,Office Supplies,421.4,31
1920,Ink Cartridge,Office Supplies,141.66,33
1921,Dumbbell,Sports,239.59,46
1922,Bed,Furniture,115.26,40
1923,Smartphone,Electronics,486.88,29
1924,Ink Cartridge,Office Supplies,56.5,40
1925,Dining Table,Furniture,290.62,24
1926,Dumbbell,Sports,111.66,41
1927,Gym Bag,Sports,18.85,31
1928,Gym Bag,Sports,367.94,38
1929,Jeans,Clothing,325.55,22
1930,Gym Bag,Sports,159.08,24
1931,Bookshelf,Furniture,434.47,10
1932,Dining Table,Furniture,208.06,26
1933,Jacket,Clothing,381.98,36
1934,Bed,Furniture,494.82,13
1935,Bluetooth Headphones,Electronics,459.88,31
1936,Bed,Furniture,38.13,27
1937,Bluetooth Headphones,Electronics,44.51,35
1938,Basketball Hoop,Sports,206.32,40
1939,Smartphone,Electronics,135.65,35
1940,Sofa,Furniture,298.43,28
1941,Bed,Furniture,332.9,21
1942,Jacket,Clothing,368.54,26
1943,Running Shoes,Sports,111.11,27
1944,Hoodie,Clothing,79.2,30
1945,Belt,Clothing,282.95,27
1946,Desk Organizer,Office Supplies,49.2,18
1947,Whiteboard,Office Supplies,231.38,33
1948,Television,Electronics,134,38
1949,Yoga Mat,Sports,394.57,44
1950,Television,Electronics,261.6,22
1951,Office Chair,Furniture,487.42,17
1952,Desk Organizer,Office Supplies,160.24,29
1953,Dining Table,Furniture,208.02,24
1954,T-Shirt,Clothing,388.23,33
1955,Jacket,Clothing,259.02,42
1956,Desk Organizer,Office Supplies,9.56,13
